scenario,arm,repeat,restore_ms,complete_step_ms,teardown_ms,pinned_allocations,pinned_reuses,pinned_retained_peak_bytes,deserialize_ms,scene_create_ms,insert_ms,destruction_import_ms,pre_tick_validation_ms,post_tick_validation_ms,command_ms,simulate_fetch_ms,completion_ms,stress_iterations,broken_bonds,correction_passes,stress_passes,output_clusters,stress_islands,stress_active_nodes,stress_active_bonds,normal_contacts,friction_anchors,repeatability_passed,motion_comparison_measured,position_error_m,linear_error_m_s,angular_error_rad_s
tower64-cold,A1,17,32.284458,107.163945,16.393634,22,187,239206412,0.762196,0.902457,2.736159,27.8823,5.695182,2.099664,0.000243,106.985553,0.178149,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-cold,A1,18,30.891621,108.219023,18.467957,22,198,239206412,0.745631,1.062562,2.773894,26.308071,5.659905,2.306149,0.000183,108.130809,0.088031,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-cold,A1,19,38.109527,108.916788,16.956843,22,209,239206412,0.781603,2.501935,2.747373,32.077118,5.742049,2.139754,0.00022,108.728406,0.188162,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,0,203.947023,110.602792,7.702831,22,0,239206412,0.362596,114.132722,1.907422,87.543404,4.163002,36.025032,8.3e-05,110.422388,0.180321,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,1,17.61816,108.001605,15.315382,22,11,239206412,0.409834,0.631736,1.302321,15.273597,3.182194,1.225174,8e-05,107.810516,0.191009,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,2,30.110843,107.867716,15.997643,22,22,239206412,0.726318,0.988882,2.697353,25.697039,5.540151,2.105039,0.00016,107.699396,0.16816,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,3,29.870952,108.358349,16.309188,22,33,239206412,0.752434,0.978212,2.712663,25.426135,5.451002,2.076868,0.000425,108.09811,0.259814,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,4,40.374501,107.85007,15.614374,22,44,239206412,0.723586,0.96667,2.717976,35.965172,5.463348,2.060127,0.000163,107.610952,0.238955,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,5,30.075633,108.640903,19.928969,22,55,239206412,0.743749,0.939029,2.669365,25.722124,5.46613,2.263707,0.000224,108.556097,0.084582,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,6,30.100553,107.902369,15.850894,22,66,239206412,0.764587,1.010763,2.699371,25.624276,4.791511,2.111116,0.000138,107.731895,0.170336,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,7,30.541853,107.888663,15.717452,22,77,239206412,0.752651,1.276761,2.696904,25.814053,5.48146,2.064241,0.000157,107.646097,0.242409,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,8,31.788662,107.397297,15.875178,22,88,239206412,0.744937,0.95108,2.686392,27.404837,5.362827,2.094125,0.000165,107.231499,0.165633,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,9,29.89484,108.698093,16.350862,22,99,239206412,0.727783,0.964398,2.700793,25.500553,5.542225,2.238737,0.000161,108.620189,0.077743,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,10,29.705861,108.307148,15.94942,22,110,239206412,0.755217,0.994766,2.70661,25.247882,5.590613,2.061258,0.000217,108.075043,0.231888,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,11,30.069424,107.340064,15.832325,22,121,239206412,0.751097,0.966631,2.669304,25.681138,5.508434,2.088137,0.000164,107.175207,0.164693,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,12,30.108465,106.921165,21.709177,22,132,239206412,0.744244,0.938401,2.638085,25.786516,5.409968,2.184305,0.00016,106.811668,0.109337,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,13,31.222892,108.520755,16.228835,22,143,239206412,0.74087,1.05001,2.706881,26.72383,5.477814,2.188453,0.00019,108.416366,0.104199,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,14,30.017504,107.483829,15.956854,22,154,239206412,0.767717,1.000043,2.681047,25.567196,5.561762,2.10957,0.000161,107.312877,0.170791,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,15,30.373639,108.054827,16.140586,22,165,239206412,0.75754,0.964357,2.690786,25.959318,5.38933,2.223114,0.000167,107.981969,0.072691,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,16,30.044849,108.404949,18.862738,22,176,239206412,0.714959,0.980765,2.704619,25.643108,5.118088,2.232957,0.000147,108.314871,0.089931,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,17,31.056201,107.569333,16.020415,22,187,239206412,0.746363,1.531156,2.670231,26.107202,5.052395,2.06511,0.000151,107.330251,0.238931,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,18,29.902365,107.332912,15.52063,22,198,239206412,0.751195,0.96111,2.698571,25.490102,5.475355,2.060364,0.000164,107.093702,0.239046,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A0,19,29.70329,107.701648,16.09952,22,209,239206412,0.713017,0.9408,2.685302,25.362846,5.502997,2.102039,0.000168,107.503791,0.197689,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,0,204.904995,110.731879,8.40414,22,0,239206412,0.404724,116.0899,1.893501,86.515989,4.25474,36.014355,0.000131,110.518557,0.213191,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,1,18.540554,111.346631,9.929813,22,11,239206412,0.416851,0.744208,1.327644,16.051014,3.633535,1.22189,9.9e-05,111.132375,0.214157,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,2,20.295175,108.921297,9.594103,22,22,239206412,0.480829,0.645547,1.531136,17.636723,3.504191,1.407414,0.00012,108.645174,0.276003,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,3,20.21082,108.405958,14.101503,22,33,239206412,0.461413,0.781226,1.542985,17.424253,3.432016,1.505869,0.00013,108.180709,0.225119,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,4,27.296302,111.088879,16.141516,22,44,239206412,0.637828,0.887564,2.328166,23.441557,5.263154,2.214222,0.000164,110.889901,0.198814,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,5,30.237279,108.716133,25.855274,22,55,239206412,0.755234,0.91293,2.672687,25.895056,5.994772,3.813223,0.000184,108.584718,0.131231,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,6,31.415757,107.573442,11.912875,22,66,239206412,1.231175,2.234087,4.517634,23.43141,4.166627,1.591144,0.000194,107.388318,0.18493,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,7,23.829227,108.049663,11.530873,22,77,239206412,0.584769,1.03614,1.916043,20.291155,4.104013,1.567838,0.000201,107.843514,0.205948,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,8,23.092766,107.896942,16.285849,22,88,239206412,0.53472,0.733189,1.895264,19.928504,4.057092,2.175566,0.000142,107.671019,0.225781,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,9,30.958622,108.343114,15.817851,22,99,239206412,0.759527,0.897265,2.654239,26.646137,5.625251,2.153213,0.000245,108.168313,0.174556,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,10,30.199212,108.352953,21.316186,22,110,239206412,0.759066,0.885323,2.637683,25.915722,5.622688,2.238191,0.000211,108.28468,0.068062,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,11,32.936422,107.71055,12.031877,22,121,239206412,0.771385,0.962541,2.681825,28.519162,5.624014,1.62716,0.000177,107.450372,0.260001,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,12,23.678038,107.183171,14.85373,22,132,239206412,0.548097,0.780829,1.937748,20.410373,4.103905,1.537075,0.000129,107.027633,0.155409,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,13,23.685351,107.907042,11.965945,22,143,239206412,0.57523,0.936728,1.917539,20.25476,4.10079,1.585405,0.000146,107.657472,0.249424,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,14,23.564609,107.811999,11.233054,22,154,239206412,0.561184,0.773864,1.930489,20.297875,4.114145,1.505491,0.000187,107.601351,0.210461,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,15,23.176981,107.863254,17.080142,22,165,239206412,0.510411,0.714877,1.903584,20.047092,4.035437,2.176298,0.000147,107.669148,0.193959,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,16,32.353922,108.313697,16.40936,22,176,239206412,0.756974,1.019101,2.714996,27.861445,5.637193,2.256373,0.000263,108.224321,0.089113,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,17,30.466079,108.565759,16.304394,22,187,239206412,0.778452,1.011439,2.700505,25.974165,5.795765,2.184999,0.000201,108.369518,0.19604,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,18,39.623955,108.316725,15.889822,22,198,239206412,0.755247,0.997178,2.680669,35.189448,5.603844,2.12054,0.000187,108.154009,0.162529,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
tower64-warm,A1,19,30.163962,108.430441,19.193951,22,209,239206412,0.762324,0.961751,2.693479,25.745152,5.599361,2.261163,0.000284,108.362889,0.067268,137,0,0,1,1,1,2304,4788,0,0,True,True,0,0,0
city25-intact-idle,A0,0,361.848747,12.707923,19.27072,22,0,493302412,1.925536,227.10804,7.921168,124.893288,16.760061,133.309881,0.000118,12.505379,0.202426,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,1,41.29053,10.151837,19.430891,22,11,493302412,2.030737,0.760173,6.390755,32.10815,12.932338,3.436874,0.000111,10.00171,0.150016,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,2,43.053719,9.759261,26.406778,22,22,493302412,2.020029,0.775212,6.255073,34.002576,11.848395,3.412573,0.00012,9.547064,0.212077,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,3,43.093776,9.862225,24.086574,22,33,493302412,2.03128,0.772344,6.223546,34.06588,11.611216,3.487579,0.000118,9.671119,0.190988,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,4,41.531727,9.455342,18.618319,22,44,493302412,2.029498,0.806572,6.35728,32.337689,11.452189,3.410915,0.00011,9.294618,0.160614,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,5,40.876894,9.398468,19.040164,22,55,493302412,2.008384,0.773759,6.232599,31.861493,11.261011,3.401874,0.000117,9.227707,0.170644,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,6,46.415538,9.51417,32.904492,22,66,493302412,2.016626,0.772339,6.269038,37.356789,11.549122,3.430393,8.1e-05,9.321328,0.192761,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,7,42.195433,9.413529,18.958799,22,77,493302412,2.031471,0.752157,6.238803,33.172341,11.589148,3.445444,0.000109,9.240567,0.172853,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,8,40.749856,9.415628,18.616922,22,88,493302412,2.018242,0.748176,6.232977,31.749817,11.372055,3.421054,0.000112,9.259924,0.155592,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,9,40.721001,9.531321,18.950701,22,99,493302412,1.980589,0.749091,6.221332,31.769271,11.20786,3.411013,0.00011,9.370185,0.161026,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,10,54.661749,9.542742,36.812266,22,110,493302412,2.009558,0.819903,6.355961,45.475637,11.939077,3.443397,0.000119,9.392422,0.150201,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,11,43.990828,9.361059,18.950831,22,121,493302412,2.018174,1.146906,6.275539,34.549495,11.637572,3.422076,0.000119,9.198517,0.162423,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,12,41.183443,9.332712,18.850575,22,132,493302412,2.024048,0.786164,6.283403,32.089154,11.276828,3.522583,0.000113,9.189083,0.143516,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,13,40.698326,9.357823,18.894373,22,143,493302412,2.000612,0.767815,6.226022,31.703166,11.232998,3.421302,0.000109,9.177886,0.179828,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,14,49.507756,9.37164,36.393002,22,154,493302412,1.996366,0.80425,6.304939,40.401591,11.556118,3.439106,0.00011,9.2149,0.15663,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,15,43.842119,9.518028,19.352326,22,165,493302412,2.005208,0.807051,6.242749,34.78616,11.659554,3.447065,0.00011,9.370336,0.147582,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,16,42.186736,9.453652,18.764924,22,176,493302412,2.032202,0.769843,6.294664,33.089393,11.634652,3.389528,0.000121,9.264621,0.18891,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,17,40.923957,9.5162,18.933399,22,187,493302412,2.020881,0.717838,6.257663,31.926887,11.3799,3.456729,0.000107,9.309349,0.206744,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,18,48.201212,9.796702,21.864455,22,198,493302412,2.029636,0.806379,6.266092,39.098423,11.888326,3.398847,0.000107,9.646362,0.150233,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A0,19,42.109989,9.264556,19.220851,22,209,493302412,2.010915,1.204076,6.281503,32.61279,11.535864,3.570757,0.00012,9.093608,0.170828,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,0,374.241328,12.920121,18.989126,22,0,493302412,2.101549,249.073638,8.02622,115.03914,16.834473,133.131625,8.3e-05,12.721398,0.19864,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,1,41.900641,10.214327,18.92693,22,11,493302412,2.033362,0.826982,6.349813,32.689865,13.105149,3.402732,8.3e-05,10.023027,0.191217,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,2,55.005958,10.439789,19.507881,22,22,493302412,2.016765,0.723572,6.211692,46.053217,11.258466,4.738011,8.1e-05,10.18087,0.258838,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,3,41.204134,9.756986,18.567534,22,33,493302412,2.022511,0.75861,6.246795,32.175514,11.362613,3.38084,8.3e-05,9.538653,0.21825,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,4,48.339702,9.774256,18.826963,22,44,493302412,2.044034,0.731644,6.280274,39.283015,11.755668,3.470347,8.2e-05,9.564739,0.209435,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,5,41.323276,9.586829,19.024351,22,55,493302412,2.02978,0.758231,6.326856,32.207713,11.635188,3.408098,8.3e-05,9.364089,0.222657,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,6,56.144084,9.688431,19.158492,22,66,493302412,2.016318,0.749214,6.238941,47.138961,11.263453,3.419604,8.3e-05,9.481828,0.20652,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,7,41.306401,9.617705,18.540564,22,77,493302412,2.017526,0.753578,6.28323,32.251408,11.414681,3.413826,8.2e-05,9.439625,0.177998,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,8,41.267327,9.473621,18.716931,22,88,493302412,2.021499,0.724403,6.174906,32.345443,11.296918,3.387226,9.1e-05,9.269346,0.204184,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,9,41.06323,9.461059,27.086005,22,99,493302412,1.998726,0.730761,6.209868,32.123181,11.432727,3.486641,8.2e-05,9.266476,0.194501,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,10,49.512381,9.576013,19.274884,22,110,493302412,2.015721,0.735156,6.237609,40.523174,11.732291,3.4945,8.1e-05,9.342393,0.233539,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,11,41.67059,9.393822,19.548316,22,121,493302412,2.02245,0.715031,6.295713,32.63667,11.532448,3.443048,8e-05,9.20137,0.192372,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,12,41.842355,9.420251,18.50673,22,132,493302412,2.032103,0.761151,6.268355,32.779973,11.455954,3.394414,8.5e-05,9.211969,0.208197,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,13,41.015697,9.521372,19.558192,22,143,493302412,2.015114,0.751911,6.211244,32.036678,11.262595,3.438325,8e-05,9.295302,0.22599,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,14,42.860998,9.533065,24.498519,22,154,493302412,2.019185,0.748198,6.360827,33.731833,11.472124,3.422758,8.1e-05,9.310154,0.22283,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,15,43.854203,9.411559,18.905446,22,165,493302412,2.020189,0.750341,6.616121,34.466865,11.885652,3.669004,8.1e-05,9.221451,0.190027,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,16,42.028926,9.535314,27.607557,22,176,493302412,2.416598,0.723855,6.460486,32.427297,11.701722,3.830026,9.2e-05,9.318075,0.217147,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,17,42.256977,9.624578,19.361443,22,187,493302412,2.023315,0.796487,6.327866,33.108439,11.283264,3.433375,6e-05,9.416635,0.207883,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,18,43.53297,9.382644,27.444991,22,198,493302412,2.023467,0.735259,6.378968,34.394501,11.511019,3.412497,0.000132,9.178029,0.204483,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-intact-idle,A1,19,43.597314,9.461047,19.967404,22,209,493302412,2.070792,0.994664,6.264524,34.266525,11.739842,3.839498,8.7e-05,9.239069,0.221891,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,0,376.665234,16.752976,19.431512,22,0,493302412,1.902361,244.15926,8.174582,122.428379,16.59796,134.361462,8.4e-05,16.579483,0.173409,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,1,41.455021,11.10528,20.230341,22,11,493302412,2.018726,0.740074,6.350342,32.345214,12.968803,3.555499,8.2e-05,10.929517,0.175681,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,2,41.950359,8.86448,25.686604,22,22,493302412,2.004266,0.758004,6.277,32.910236,11.411355,3.504041,8.5e-05,8.696233,0.168162,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,3,43.723313,10.362379,19.228829,22,33,493302412,2.00912,0.744733,6.506893,34.461809,11.673345,3.490292,0.000118,10.190916,0.171345,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,4,40.738465,10.590609,18.432456,22,44,493302412,2.01968,0.747743,6.2256,31.744798,11.211523,3.447859,8.1e-05,10.396064,0.194464,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,5,40.449776,10.386622,18.740244,22,55,493302412,1.989117,0.721547,6.248738,31.489704,11.248776,3.456892,8.1e-05,10.201833,0.184708,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,6,48.977806,10.753763,37.681722,22,66,493302412,1.99137,0.74083,6.318188,39.926732,11.503732,3.474503,8.6e-05,10.578826,0.174851,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,7,44.564285,10.680491,18.606571,22,77,493302412,2.022567,0.773364,6.260075,35.507585,11.536457,3.473978,8e-05,10.510193,0.170218,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,8,40.931609,10.481484,19.317784,22,88,493302412,2.017342,0.735356,6.261825,31.916427,11.193235,3.495956,8.4e-05,10.309362,0.172038,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,9,42.279068,10.4811,19.04939,22,99,493302412,2.034307,0.810915,6.330584,33.102538,11.51432,3.474227,0.000117,10.30715,0.173833,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,10,48.529428,10.494104,35.512983,22,110,493302412,2.015173,0.776212,6.471951,39.265358,11.630818,3.483569,0.000113,10.321316,0.172675,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,11,42.941286,10.452037,18.839852,22,121,493302412,2.009702,0.768979,6.229271,33.932673,11.521976,3.485115,0.000119,10.283233,0.168685,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,12,41.156305,10.718287,18.826534,22,132,493302412,2.020179,0.72587,6.236559,32.173055,11.211497,3.745032,0.000111,10.53226,0.185916,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,13,40.84952,10.589392,18.759766,22,143,493302412,1.999165,0.753048,6.269926,31.826654,11.195141,3.453248,8.1e-05,10.419719,0.169592,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,14,45.736523,10.584255,34.935258,22,154,493302412,2.001636,0.761727,6.312056,36.660385,11.356843,3.451831,8.3e-05,10.411356,0.172816,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,15,43.249162,10.495984,18.839631,22,165,493302412,2.042351,0.869352,6.485844,33.850815,11.573209,3.472019,8.1e-05,10.342327,0.153576,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,16,43.671925,10.732114,19.171783,22,176,493302412,2.020075,0.73702,6.363949,34.550129,11.76086,3.48055,8.5e-05,10.556459,0.17557,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,17,41.015158,10.569902,18.95619,22,187,493302412,2.016183,0.75337,6.295827,31.949126,11.282693,3.478759,8.4e-05,10.38224,0.187578,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,18,46.252298,10.216851,37.271895,22,198,493302412,2.012774,0.772073,6.314447,37.152377,11.556871,3.519535,8.2e-05,10.044767,0.172002,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A0,19,42.680082,10.509241,18.733638,22,209,493302412,2.061354,0.765255,6.28625,33.566491,11.690442,3.462119,0.000106,10.339442,0.169693,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A1,0,371.089188,14.109736,19.585922,22,0,493302412,2.231557,245.948411,8.088433,114.819928,16.768792,134.438333,8e-05,13.910476,0.19918,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A1,1,42.637251,11.122172,19.094259,22,11,493302412,2.069177,0.740197,6.407299,33.419815,13.032416,3.520615,0.000155,10.951815,0.170202,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A1,2,46.012575,10.905411,19.522205,22,22,493302412,2.048402,0.755199,6.261252,36.946964,11.644428,3.681331,8.2e-05,10.703368,0.201961,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A1,3,41.724039,10.875031,19.042497,22,33,493302412,2.063974,0.750114,6.248615,32.660705,11.534855,3.517286,9.4e-05,10.704686,0.170251,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A1,4,41.328784,10.700901,18.951355,22,44,493302412,2.063591,0.731606,6.252042,32.28085,11.395066,3.543293,9.3e-05,10.52607,0.174738,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A1,5,41.864418,10.731567,19.272548,22,55,493302412,2.056749,0.671706,6.30226,32.833015,11.726407,3.577388,8.1e-05,10.549808,0.181678,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A1,6,55.43128,10.524984,19.367176,22,66,493302412,2.057742,0.777696,6.245959,46.349242,11.58773,3.605327,8e-05,10.336438,0.188466,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A1,7,41.624729,10.520173,19.021174,22,77,493302412,2.071715,0.773637,6.297538,32.481101,11.618296,3.524803,8.1e-05,10.330524,0.189568,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A1,8,41.867299,10.998598,19.548119,22,88,493302412,2.05352,0.782803,6.240439,32.78989,11.651035,3.580458,8e-05,10.783454,0.215064,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A1,9,42.197159,10.808843,19.499837,22,99,493302412,2.049629,0.784642,6.334519,33.027665,11.62282,3.593468,8.1e-05,10.605356,0.203406,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A1,10,56.813293,10.568901,19.428456,22,110,493302412,2.064286,0.777331,6.313932,47.657044,11.495098,3.539068,8.9e-05,10.40236,0.166452,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
city25-airborne,A1,11,41.673569,10.704888,18.922808,22,121,493302412,2.049891,0.77787,6.343624,32.501511,11.461996,3.525468,8e-05,10.528488,0.17632,88,0,0,1,25,25,9500,19600,0,0,True,True,0,0,0
