scenario,arm,repeat,complete_step_ms,command_ms,simulate_fetch_ms,completion_ms,restore_ms,stress_iterations
city256-post-impact,A0,19,126.493415,0.000148,126.252923,0.240344,430.819926,332
city256-post-impact,B,0,164.599703,0.000173,164.331272,0.268258,1874.259691,332
city256-post-impact,B,1,148.231271,0.000169,148.138294,0.092808,369.339078,332
city256-post-impact,B,2,140.485285,0.000161,140.155389,0.329735,406.956451,332
city256-post-impact,B,3,130.164667,0.000161,129.93326,0.231246,393.306804,332
city256-post-impact,B,4,148.414797,0.000155,148.339421,0.075221,401.641265,332
city256-post-impact,B,5,140.444328,0.000383,140.169193,0.274752,402.975294,332
city256-post-impact,B,6,126.201171,0.000161,125.937402,0.263608,396.005152,332
city256-post-impact,B,7,122.760852,0.000163,122.529328,0.231361,406.907299,332
city256-post-impact,B,8,115.67929,0.000151,115.425512,0.253627,400.620303,332
city256-post-impact,B,9,112.591208,0.000188,112.366322,0.224698,402.649416,332
city256-post-impact,B,10,142.5668,0.000153,142.32564,0.241007,396.555514,332
city256-post-impact,B,11,125.982909,0.000149,125.750508,0.232252,414.312912,332
city256-post-impact,B,12,140.937339,0.000153,140.648649,0.288537,403.878846,332
city256-post-impact,B,13,124.812509,0.000151,124.647059,0.165299,400.920539,332
city256-post-impact,B,14,141.1685,0.000173,141.092845,0.075482,402.358705,332
city256-post-impact,B,15,143.2549,0.000181,143.173548,0.081171,392.155999,332
city256-post-impact,B,16,144.92144,0.000171,144.83839,0.082879,425.567947,332
city256-post-impact,B,17,147.056635,0.000153,146.817488,0.238994,395.194777,332
city256-post-impact,B,18,124.569445,0.000162,124.382464,0.186819,401.292933,332
city256-post-impact,B,19,124.934146,0.000155,124.730681,0.20331,401.999597,332
city256-post-impact,A1,0,174.291801,0.000181,174.004736,0.286884,1840.265503,332
city256-post-impact,A1,1,132.648683,0.000165,132.434208,0.21431,358.778642,332
city256-post-impact,A1,2,140.066338,0.000195,139.81832,0.247823,405.675142,332
city256-post-impact,A1,3,137.091679,0.000183,136.840499,0.250997,386.664949,332
city256-post-impact,A1,4,146.813665,0.000166,146.561319,0.25218,404.082123,332
city256-post-impact,A1,5,132.103765,0.000186,131.830147,0.273432,386.95806,332
city256-post-impact,A1,6,139.969945,0.000459,139.777837,0.191649,448.261398,332
city256-post-impact,A1,7,146.111059,0.000187,145.8432,0.267672,394.968062,332
city256-post-impact,A1,8,134.658081,0.00015,134.446781,0.21115,435.768531,332
city256-post-impact,A1,9,110.520847,0.000172,110.313276,0.207399,455.934982,332
city256-post-impact,A1,10,133.996539,0.000509,133.830286,0.165744,436.499991,332
city256-post-impact,A1,11,114.247601,0.00019,114.09204,0.155371,401.420926,332
city256-post-impact,A1,12,120.052716,0.000185,119.840502,0.212029,396.579869,332
city256-post-impact,A1,13,129.899222,0.0002,129.699102,0.19992,399.116073,332
city256-post-impact,A1,14,143.267508,0.000176,143.05478,0.212552,424.036318,332
city256-post-impact,A1,15,147.091559,0.000188,146.864288,0.227083,414.790194,332
city256-post-impact,A1,16,125.903828,0.000181,125.653427,0.25022,402.573525,332
city256-post-impact,A1,17,133.394647,0.000172,133.153631,0.240844,394.31725,332
city256-post-impact,A1,18,124.867282,0.000352,124.635567,0.231363,398.954436,332
city256-post-impact,A1,19,124.628978,0.00018,124.419225,0.209573,407.543157,332
city256-cascading-fracture,A0,0,207.015866,0.000133,206.755188,0.260545,1914.342198,416
city256-cascading-fracture,A0,1,180.141151,0.000133,179.918922,0.222096,365.833646,416
city256-cascading-fracture,A0,2,217.039308,0.000132,216.842242,0.196934,395.491124,416
city256-cascading-fracture,A0,3,203.249134,0.000135,202.998175,0.250824,398.685173,416
city256-cascading-fracture,A0,4,205.494414,0.000133,205.238635,0.255646,407.309877,416
city256-cascading-fracture,A0,5,187.916614,0.000133,187.656255,0.260226,404.261863,416
city256-cascading-fracture,A0,6,197.90933,0.000323,197.61386,0.295147,391.839363,416
city256-cascading-fracture,A0,7,195.678714,0.000141,195.452439,0.226134,394.524892,416
city256-cascading-fracture,A0,8,171.789914,0.000129,171.490058,0.299727,393.349721,416
city256-cascading-fracture,A0,9,195.922257,0.000132,195.730405,0.19172,411.277113,416
city256-cascading-fracture,A0,10,189.128893,0.000126,188.843228,0.285539,399.220642,416
city256-cascading-fracture,A0,11,197.038128,0.000132,196.752004,0.285992,393.65921,416
city256-cascading-fracture,A0,12,204.765308,0.000181,204.493129,0.271998,392.038602,416
city256-cascading-fracture,A0,13,194.159861,0.00013,193.894585,0.265146,399.059845,416
city256-cascading-fracture,A0,14,193.773793,0.000192,193.533821,0.23978,428.793689,416
city256-cascading-fracture,A0,15,191.507928,0.000176,191.313324,0.194428,431.172545,416
city256-cascading-fracture,A0,16,167.663988,0.000181,167.435826,0.227981,406.203346,416
city256-cascading-fracture,A0,17,190.729183,0.000141,190.549829,0.179213,407.52732,416
city256-cascading-fracture,A0,18,187.718144,0.000131,187.489161,0.228852,398.883876,416
city256-cascading-fracture,A0,19,175.442077,0.000165,175.200379,0.241533,391.472035,416
city256-cascading-fracture,B,0,206.111477,0.000104,205.883466,0.227907,1883.657441,416
city256-cascading-fracture,B,1,186.812511,0.000189,186.593409,0.218913,379.410659,416
city256-cascading-fracture,B,2,186.009625,0.000183,185.783975,0.225467,399.166259,416
city256-cascading-fracture,B,3,192.813766,0.00013,192.548985,0.264651,399.239164,416
city256-cascading-fracture,B,4,173.665155,0.000142,173.456437,0.208576,398.06546,416
city256-cascading-fracture,B,5,182.677013,0.000141,182.492415,0.184457,395.949795,416
city256-cascading-fracture,B,6,177.052392,0.00014,176.894232,0.15802,390.634599,416
city256-cascading-fracture,B,7,182.613803,0.000134,182.309446,0.304223,422.070357,416
city256-cascading-fracture,B,8,173.216153,0.00018,172.985811,0.230162,405.099808,416
city256-cascading-fracture,B,9,190.42046,0.000141,190.153454,0.266865,394.414831,416
city256-cascading-fracture,B,10,176.955117,0.000181,176.759162,0.195774,397.940348,416
city256-cascading-fracture,B,11,189.774748,0.00018,189.581633,0.192935,412.511902,416
city256-cascading-fracture,B,12,162.716139,0.000197,162.507518,0.208424,405.134124,416
city256-cascading-fracture,B,13,166.630067,0.000173,166.400009,0.229885,396.583463,416
city256-cascading-fracture,B,14,180.754058,0.000213,180.510188,0.243657,403.183209,416
city256-cascading-fracture,B,15,188.462098,0.000179,188.267907,0.194012,410.343302,416
city256-cascading-fracture,B,16,172.727088,0.00018,172.534581,0.192327,400.64354,416
city256-cascading-fracture,B,17,157.591147,0.000188,157.382775,0.208184,396.682931,416
city256-cascading-fracture,B,18,180.826991,0.000118,180.582153,0.24472,419.163585,416
city256-cascading-fracture,B,19,178.108301,0.000214,177.874662,0.233425,392.22533,416
city256-cascading-fracture,A1,0,223.96145,0.000153,223.69513,0.266167,1848.331534,416
city256-cascading-fracture,A1,1,195.60828,0.000159,195.438541,0.16958,361.189961,416
city256-cascading-fracture,A1,2,195.220138,0.00016,195.005248,0.21473,398.711622,416
city256-cascading-fracture,A1,3,199.780477,0.000441,199.554446,0.22559,420.980441,416
city256-cascading-fracture,A1,4,199.808646,0.000156,199.581017,0.227473,406.857205,416
city256-cascading-fracture,A1,5,190.658045,0.000322,190.372018,0.285705,395.380399,416
city256-cascading-fracture,A1,6,190.753511,0.000159,190.477358,0.275994,388.239313,416
city256-cascading-fracture,A1,7,185.402098,0.000175,185.176488,0.225435,404.458523,416
city256-cascading-fracture,A1,8,166.768024,0.000173,166.538071,0.22978,393.89986,416
city256-cascading-fracture,A1,9,170.646113,0.00017,170.43198,0.213963,390.66655,416
city256-cascading-fracture,A1,10,157.557516,0.00027,157.346507,0.210739,390.698043,416
city256-cascading-fracture,A1,11,179.789136,0.000318,179.584699,0.204119,394.316996,416
city256-cascading-fracture,A1,12,189.155115,0.000165,189.057313,0.097637,393.94788,416
city256-cascading-fracture,A1,13,189.9779,0.000161,189.696115,0.281624,399.364806,416
city256-cascading-fracture,A1,14,200.177875,0.000161,199.994753,0.182961,405.654068,416
city256-cascading-fracture,A1,15,198.731168,0.000169,198.527448,0.203551,402.449265,416
city256-cascading-fracture,A1,16,191.673083,0.000161,191.453518,0.219404,395.280042,416
city256-cascading-fracture,A1,17,189.207248,0.00018,188.935967,0.271101,392.975297,416
city256-cascading-fracture,A1,18,194.257375,0.000161,194.055534,0.20168,400.34568,416
city256-cascading-fracture,A1,19,197.099913,0.000161,196.823649,0.276103,395.451116,416
city256-fragmented-loaded,A0,0,322.839738,0.000161,322.656309,0.183268,1911.470376,604
city256-fragmented-loaded,A0,1,292.943791,0.000117,292.716773,0.226901,398.334581,604
city256-fragmented-loaded,A0,2,297.964164,0.000158,297.733813,0.230193,422.209095,604
city256-fragmented-loaded,A0,3,310.181275,0.000165,309.967842,0.213268,454.455536,604
city256-fragmented-loaded,A0,4,288.957586,0.000181,288.804247,0.153158,411.966167,604
city256-fragmented-loaded,A0,5,264.457135,0.000278,264.185707,0.27115,379.650294,604
city256-fragmented-loaded,A0,6,268.348296,0.000171,268.106045,0.24208,414.632759,604
city256-fragmented-loaded,A0,7,251.772542,0.000161,251.521445,0.250936,418.978621,604
city256-fragmented-loaded,A0,8,244.632989,0.000182,244.407847,0.22496,423.420902,604
city256-fragmented-loaded,A0,9,280.110795,0.000166,279.916962,0.193667,432.462978,604
city256-fragmented-loaded,A0,10,225.182725,0.000125,224.969914,0.212686,416.470541,604
city256-fragmented-loaded,A0,11,259.220195,0.000155,259.034965,0.185075,410.533533,604
city256-fragmented-loaded,A0,12,258.965336,0.000293,258.733509,0.231534,411.886027,604
city256-fragmented-loaded,A0,13,265.418845,0.000155,265.267778,0.150912,412.706385,604
city256-fragmented-loaded,A0,14,280.376769,0.00015,280.212253,0.164366,412.8746,604
city256-fragmented-loaded,A0,15,267.617196,0.000161,267.46611,0.150925,430.102998,604
city256-fragmented-loaded,A0,16,275.956881,0.000167,275.727867,0.228847,431.904934,604
city256-fragmented-loaded,A0,17,239.028819,0.000175,238.785175,0.243469,418.359149,604
city256-fragmented-loaded,A0,18,268.627426,0.00016,268.424447,0.202819,412.278618,604
city256-fragmented-loaded,A0,19,254.010286,0.000175,253.869316,0.140795,409.761389,604
city256-fragmented-loaded,B,0,321.389674,0.000109,321.15109,0.238475,1886.883801,604
city256-fragmented-loaded,B,1,311.10236,0.000149,310.884874,0.217337,403.392185,604
city256-fragmented-loaded,B,2,298.963165,0.000144,298.698377,0.264644,411.992455,604
